Transaction_ID,Product_ID,Date,Quantity_Sold,Unit_Price,Discount_Percent,Final_Price,Sales_Channel,index,_temp
T023582,P0518,2023-09-26,1,57.13,0,57.13,STORE_B,23581,
T023616,P0518,2024-02-03,1,57.13,10,51.42,Store_C,23615,
T035227,P0775,2023-10-06,1,57.51,10,51.76,Store_B,35226,
T026115,P0573,30-Aug-2023,1,96.91,0,96.91,Store B,26114,
T011965,P0268,2024-03-21,1,56.46,0,56.46,Online,11964,
T026180,P0574,2023-12-20,2,47.55,10,42.8,Store_B,26179,
T013838,P0308,2023-03-30,1,45.65,0,45.65,Store_A,13837,
T029093,P0638,02/20/2024,1,30.93,0,30.93,Store_B,29092,
T022207,P0491,2024-04-29,1,39.46,10,35.51,Online,22206,
T019688,P0433,2024-10-07,1,61.06,30,42.74,Online,19687,
T014097,P0313,2024-04-15,1,57.79,0,57.79,Store_C,14096,
T023712,P0520,2024-10-31,2,33.63,0,33.63,Store_B,23711,
T023684,P0519,2024-10-04,1,92.86,10,83.57,Online,23683,
T017002,P0376,2024-02-10,1,45.86,10,41.27,Store_C,17001,
T013864,P0308,2023-08-01,1,45.65,20,36.52,Online,13863,
T017079,P0378,2023-03-19,1,51.9,0,51.9,Store_B,17078,
T009192,P0206,2024-04-08,2,36.92,0,36.92,Store_B,9191,
T019637,P0433,2024-04-14,1,61.06,0,61.06,Store_C,19636,
T024827,P0545,2023-10-02,2,68.43,0,68.43,Store_B,24826,
T024506,P0538,2023-10-22,1,79.66,0,79.66,Store_A,24505,
T021345,P0472,2024-09-03,2,48.05,0,48.05,StoreC,21344,
T007606,P0172,2023-03-18,1,34.83,0,34.83,Store_A,7605,
T007607,P0172,2023-03-19,3,34.83,0,34.83,Store_B,7606,
T015596,P0347,2024-03-16,2,94.11,0,94.11,Online,15595,
T028739,P0631,2023-09-25,1,56.93,0,56.93,Store_B,28738,
T032102,P0705,2024-10-20,1,57.76,20,46.21,Store_B,32101,
T005069,P0114,2023-09-22,1,95.43,20,76.34,Store_B,5068,
T004488,P0101,2023-11-01,1,58.05,30,40.63,Store_A,4487,
T020889,P0461,2023-05-09,1,66.82,0,66.82,Store_B,20888,
T004248,P0095,2024-09-06,1,42.3,0,42.3,Store_B,4247,
T015807,P0351,2023-07-22,1,18.18,10,16.36,Store_B,15806,
T019526,P0431,2024-08-03,1,24.73,0,24.73,Store_A,19525,
T019543,P0431,2024/08/30,1,24.73,0,24.73,Store_B,19542,
T032403,P0712,2023-05-04,1,65.5,30,45.85,Store_B,32402,
T009942,P0221,2023-10-26,1,34.7,30,24.29,Unknown,9941,
T007830,P0176,2023-04-26,1,82.44,10,74.2,Store_B,7829,
T000134,P0004,2024-04-26,1,132.57,0,132.57,Store_C,133,
T000733,P0016,2024-12-10,1,83.17,10,74.85,Store_A,732,
T011816,P0263,2024-11-23,1,78.57,20,62.86,Unknown,11815,
T000614,P0013,20-Aug-2024,1,32.0,10,28.8,Store_A,613,
T020557,P0455,2024-10-23,1,45.1,0,45.1,Store_A,20556,
T001447,P0032,2024-10-18,1,42.65,30,29.85,Store_A,1446,
T028985,P0635,2024-01-15,1,38.12,10,34.31,Store_A,28984,
T014327,P0318,2024-10-09,1,136.21,20,108.97,Store_B,14326,
T006594,P0148,2023-09-28,1,26.72,0,26.72,Online,6593,
T008297,P0187,2024-05-20,1,39.64,10,35.68,Store_A,8296,
T011847,P0264,2023-09-27,1,23.95,0,23.95,Store_C,11846,
T031498,P0692,2024-04-14,1,25.48,10,22.93,Online,31497,
T021165,P0468,2023-06-20,1,56.04,20,44.83,Store_A,21164,
T025793,P0565,2023-03-14,1,52.35,0,52.35,Online,25792,
T032316,P0710,2023-05-30,1,51.8,30,36.26,Store_A,32315,
T017414,P0385,2024-08-14,1,85.7,20,68.56,store_a,17413,
T010053,P0224,2023-11-07,1,41.43,0,41.43,Store_C,10052,
T004539,P0103,2024-04-19,1,64.09,0,64.09,Store_C,4538,
T021069,P0466,2023-03-05,1,55.35,0,55.35,Online,21068,
T020048,P0442,2023-03-18,1,76.04,0,76.04,Store_C,20047,
T010498,P0233,2023/05/24,1,49.84,0,49.84,Store_C,10497,
T031783,P0698,2023-11-22,1,35.82,30,25.07,Online ,31782,
T022477,P0496,2024-10-24,1,52.34,0,52.34,Store_C,22476,
T024766,P0544,2023-09-27,1,41.0,0,41.0,Online,24765,
T001580,P0035,2024-11-22,2,36.31,10,32.68,Store_A,1579,
T013329,P0297,2023-12-11,1,47.69,30,33.38,Store_C,13328,
T005942,P0134,2023-11-10,1,34.01,0,34.01,Store_A,5941,
T025356,P0555,2023-06-06,2,24.15,20,19.32,Store_A ,25355,
T023090,P0509,2023-05-17,1,38.67,20,30.94,Store_B,23089,
T016933,P0375,2024-02-29,1,25.11,20,20.09,Store_A,16932,
T019492,P0430,2023-05-02,1,30.48,10,27.43,Store_B,19491,
T009229,P0207,2024-09-16,1,42.4,0,42.4,Online,9228,
T032161,P0707,2024-05-17,1,70.8,0,70.8,Store A,32160,
T001300,P0029,2023-11-12,1,26.49,20,21.19,STORE_C,1299,
T019419,P0428,2024-09-13,1,116.25,20,93.0,Online,19418,
T007274,P0164,2023-11-20,1,28.25,0,28.25,Store_A,7273,
T018667,P0412,2024-01-03,1,50.83,10,45.75,StoreC,18666,
T032368,P0711,2024-01-09,1,60.3,20,48.24,store_a,32367,
T033965,P0746,2024-04-19,2,78.04,20,62.43,Store_B,33964,
T015384,P0343,2023-05-02,2,37.49,0,37.49,Store B,15383,
T019955,P0440,2023-09-24,1,114.99,0,114.99,Store_A,19954,
T033126,P0728,2023-10-05,1,49.62,0,49.62,Store_B,33125,
T022041,P0487,2024-07-20,1,83.88,30,58.72,Store_B,22040,
T010827,P0240,2023-11-19,1,33.32,30,23.32,Online,10826,
T006198,P0139,2024-11-22,1,76.09,10,68.48,Store_C,6197,
T014205,P0315,2024-09-14,1,113.21,10,101.89,Online,14204,
T020545,P0455,2024-09-29,2,45.1,0,45.1, Online,20544,
T007239,P0163,2023-08-27,1,47.86,10,43.07,Online,7238,
T032602,P0716,2024-02-17,1,62.25,10,56.02,store_a,32601,
T025489,P0558,11/26/2024,1,18.25,30,12.77,Store_C,25488,
T026059,P0571,2024-09-29,2,57.69,0,57.69,Store_A,26058,
T020974,P0463,2023-11-12,1,66.89,10,60.2,Store_A,20973,
T009303,P0208,2023-06-14,1,69.51,30,48.66,Store_A,9302,
T015980,P0355,2024-07-28,1,49.58,30,34.71,Store_A,15979,
T007565,P0171,2023-03-15,2,76.27,0,76.27,Store_B,7564,
T023793,P0522,2023-04-20,3,32.51,0,32.51,Store_B,23792,
T024290,P0533,2024-09-30,1,50.35,0,50.35,Store_B,24289,
T028384,P0623,11/08/2023,2,73.47,0,73.47,Store_A,28383,
T014102,P0313,2024-04-26,1,57.79,0,57.79,Store_C,14101,
T008289,P0187,2024-04-29,1,39.64,0,39.64,Unknown,8288,
T026686,P0585,2023-06-06,1,71.07,10,63.96,Store_B,26685,
T017168,P0380,26-Mar-2024,2,80.18,0,80.18,Store_B,17167,
T026286,P0576,2024-05-03,1,92.02,10,82.82,Store_C,26285,
T006470,P0146,03/08/2024,3,77.56,0,77.56,Online,6469,
T011770,P0262,2024-09-01,1,43.54,0,43.54,Store_A,11769,
T030559,P0671,2024-08-22,3,55.33,0,55.33,Store_A,30558,
T026243,P0575,05/06/2023,1,48.33,20,38.66,store_b,26242,
T004115,P0091,2024-05-26,1,52.33,10,47.1,Store_A,4114,
T012602,P0280,2024-09-27,1,35.32,10,31.79,Store_C,12601,
T028161,P0617,2024-04-16,1,35.17,30,24.62,Store_A,28160,
T020937,P0462,2023-05-14,1,42.9,0,42.9,Store_C,20936,
T012021,P0268,2024-09-08,1,56.46,30,39.52,Store_C,12020,
T032421,P0712,2023-09-06,1,65.5,10,58.95,Store_B,32420,
T013645,P0303,2023-03-24,1,52.17,0,52.17,Online,13644,
T014991,P0334,2024-02-19,1,26.21,0,26.21,Store_C,14990,
T009644,P0216,2023-03-04,1,28.68,0,28.68,Online,9643,
T005713,P0129,09-Aug-2023,1,86.8,10,78.12,Store_B,5712,
T006853,P0154,2024-02-17,1,58.53,30,40.97,Store_A,6852,
T003733,P0083,2023-09-17,2,36.7,0,36.7,Online,3732,
T001856,P0043,2023-03-09,1,55.17,0,55.17,Store_C,1855,
T030443,P0669,2024-08-26,1,40.99,0,40.99,Store_B,30442,
T004731,P0107,2023-10-18,2,57.33,30,40.13,Store_B,4730,
T034505,P0760,2024-12-05,1,43.08,20,34.46,Store_B,34504,
T019182,P0423,2024-06-19,1,26.27,30,18.39,Store_B,19181,
T032215,P0708,2023/05/18,1,45.69,20,36.55,Store_A,32214,
T013657,P0303,2023-05-10,1,52.17,0,52.17,STORE_A,13656,
T008914,P0201,2024-10-12,1,51.0,0,51.0,,8913,
T011082,P0246,2023-10-01,1,24.06,30,16.84,Store_C,11081,
T004309,P0096,2023-12-09,1,72.63,10,65.37,Store_C,4308,
T018130,P0401,2023-09-24,1,55.65,10,50.09,Store_A,18129,
T035220,P0775,2023-08-27,1,57.51,10,51.76,Online,35219,
T015916,P0354,2023-04-21,1,61.92,30,43.34,Store_B,15915,
T010416,P0232,2024-03-03,1,61.16,0,61.16,Store_C,10415,
T018711,P0413,2024-10-01,1,24.47,0,24.47,Store_A,18710,
T004097,P0091,2024-02-29,1,52.33,0,52.33,Store_A,4096,
T018833,P0416,2024-05-16,2,62.21,20,49.77,Store_B,18832,
T020334,P0449,2024-03-31,1,105.81,0,105.81,Store_B,20333,
T014978,P0333,2024-06-26,1,23.54,10,21.19,Store_A,14977,
T015105,P0336,04/29/2024,1,98.14,0,98.14,Store_B,15104,
T027371,P0601,2024-05-13,1,32.24,0,32.24,Online,27370,
T000910,P0020,2023-10-11,1,68.11,30,47.68,Store_B,909,
T011425,P0254,2024-06-02,1,47.57,30,33.3,Store_C,11424,
T022901,P0505,2023-03-25,1,29.38,0,29.38,Store_C,22900,
T027162,P0596,2024-10-28,2,29.29,0,29.29,Store_A,27161,
T012412,P0277,08-Mar-2024,1,93.32,30,65.32,Store_C,12411,
T003928,P0087,2024-12-04,1,75.24,20,60.19,Store_B,3927,
T004157,P0092,2024-01-22,1,29.34,10,26.41,Store_B,4156,
T024627,P0541,2023-02-22,1,61.01,0,61.01,Online ,24626,
T001909,P0044,2024-04-06,1,50.19,0,50.19,Online,1908,
T013068,P0291,2024-01-24,1,30.31,20,24.25,Store_A,13067,
T002092,P0048,2024-04-09,1,43.07,0,43.07,Store_B,2091,
T029444,P0645,04-Oct-2024,1,64.46,0,64.46,Online,29443,
T020815,P0460,2023-09-01,1,54.7,0,54.7,Store_C,20814,
T035416,P0779,2023-09-24,1,85.89,10,77.3,Online ,35415,
T005290,P0119,2023-09-11,1,86.72,30,60.7,Online,5289,
T023897,P0524,2024-09-27,1,65.7,0,65.7,Store_B,23896,
T015098,P0336,2024-04-15,3,98.14,0,98.14,Store_C,15097,
T024778,P0544,2023-10-24,2,41.0,0,41.0,store_b,24777,
T012257,P0275,2024-03-10,1,45.87,0,45.87,Online,12256,
T002044,P0046,2024-03-13,1,31.93,10,28.74,Store_A,2043,
T029108,P0638,2024-05-28,1,30.93,30,21.65,,29107,
T004076,P0090,2024/02/03,1,119.66,30,83.76,Online,4075,
T015949,P0355,2024-03-07,1,49.58,0,49.58,Online,15948,
T025265,P0553,2024-05-24,1,40.88,30,28.62,Store_B,25264,
T021397,P0473,2024-10-21,2,84.4,0,84.4,Store_C,21396,
T007080,P0161,2023-09-01,1,39.6,0,39.6,Store_A,7079,
T009514,P0213,2024-10-11,1,53.39,0,53.39,Store_A,9513,
T027060,P0594,2023-03-18,1,53.49,0,53.49,Store B,27059,
T006603,P0148,2023-10-17,1,26.72,10,24.05,Online,36383,
T030764,P0675,10/13/2024,1,24.9,30,17.43,Store_B,30763,
T027997,P0614,2023-11-15,1,53.49,20,42.79,StoreC,27996,
T017834,P0394,2024-08-28,1,57.78,0,57.78,STORE_B,17833,
T031118,P0684,2024-04-21,2,66.05,0,66.05,store_a,31117,
T011019,P0245,2024-10-20,1,99.23,10,89.31,Store_A,11018,
T015884,P0353,2023-11-14,1,47.92,20,38.34,Store_A,15883,
T012795,P0284,2024-10-10,1,55.79,20,44.63,Store_A,12794,
T033934,P0745,2024-09-26,1,35.34,20,28.27,Store_A,33933,
T010952,P0244,2024-09-16,1,71.37,0,71.37,Store_B,10951,
T002289,P0052,2024-04-25,1,71.11,10,64.0,Store_B,2288,
T002486,P0056,2023-10-10,1,60.69,0,60.69,Store_A,2485,
T002073,P0047,2024-04-28,1,36.77,10,33.09,Store_C,2072,
T008879,P0200,2023-04-04,1,54.44,0,54.44,Store_A,8878,
T008840,P0199,30-Oct-2024,1,25.59,0,25.59,Store_B,8839,
T006382,P0144,2024-09-08,1,85.04,0,85.04,Store_A ,6381,
T005721,P0129,2023-09-18,1,86.8,30,60.76,Store_A,5720,
T024638,P0541,2023-03-30,1,61.01,0,61.01,Store_A,24637,
T019186,P0423,2024-07-09,1,26.27,20,21.02,Store_A,19185,
T028048,P0615,2024-05-01,1,46.45,30,32.52,Store_C,28047,
T016756,P0370,2024-01-16,1,45.53,10,40.98,STORE_A,16755,
T030749,P0675,2024-09-09,1,24.9,0,24.9,Store_A,30748,
T011170,P0248,2023-09-04,1,43.29,30,30.3,Store_A,11169,
T004947,P0112,2023-08-27,1,74.52,0,74.52,Store_B,4946,
T001018,P0022,2024-09-08,2,29.02,10,26.12,store_c,1017,
T019021,P0420,2024-03-21,1,66.33,20,53.06,Store_B,19020,
T014565,P0324,2023-04-07,2,56.49,0,56.49,StoreB,14564,
T019444,P0429,2024-10-29,1,33.05,0,33.05,Store_A,19443,
T001641,P0037,2023-08-28,2,70.75,0,70.75,Store_B,1640,
T011780,P0262,2024-09-28,1,43.54,0,43.54,Store_C,11779,
T032117,P0706,2023-10-19,2,87.39,0,87.39,Store_B,32116,
T017285,P0382,2024-12-05,1,74.43,30,52.1,Store_C,17284,
T010483,P0233,2023-04-05,1,49.84,0,49.84,Store_B,10482,
T012324,P0276,2024/05/24,1,17.96,10,16.16,store_c,12323,
T025107,P0550,05-Jul-2023,2,44.29,10,39.86,Store_B,25106,
T013488,P0300,2023-09-25,1,22.16,0,22.16,ONLINE,13487,
T027954,P0613,2024-09-23,1,53.87,10,48.48,Store_C,27953,
T002409,P0054,2024-03-05,1,76.19,20,60.95,Store_A,2408,
T019128,P0422,2024-07-22,1,38.61,10,34.75,STORE_A,19127,
T034448,P0759,2023-10-07,1,32.48,0,32.48,Store_B,34447,
T013021,P0291,2023-09-05,1,30.31,0,30.31,,13020,
T009694,P0217,2023-04-08,1,55.64,0,55.64,Store_C,9693,
T000517,P0012,09/28/2023,1,23.99,0,23.99,Store_B,516,
T003202,P0071,2024-07-22,1,73.99,20,59.19,Store_B,3201,
T032270,P0709,2024-11-08,1,24.19,0,24.19,Store_B,32269,
T017650,P0390,2024-06-30,1,60.97,30,42.68,Store B,17649,
T011094,P0247,2024-09-03,1,37.02,0,37.02,Store_C,11093,
T022452,P0495,2024-03-01,1,52.0,20,41.6,Store B,22451,
T005006,P0113,2024-09-14,1,35.67,0,35.67, Online,5005,
T020709,P0458,2023-03-17,2,49.08,0,49.08,Store_A ,20708,
T008655,P0195,2023-11-30,1,81.82,30,57.27,Store_A,8654,
T026407,P0579,2023-06-11,1,89.41,10,80.47,Online,26406,
T001424,P0032,2024-08-22,1,42.65,0,42.65,Online,1423,
T002457,P0055,2023-12-26,1,74.31,20,59.45,Store_A ,2456,
T034454,P0759,2023-11-13,1,32.48,30,22.74,Store_B,34453,
T020944,P0462,2023-06-24,1,42.9,10,38.61,Store C,20943,
T019115,P0422,2024-05-21,1,38.61,30,27.03,Store_B,19114,
T033862,P0744,2023-10-04,1,39.52,0,39.52,Store_C,36374,
T000625,P0013,2024-10-25,1,32.0,10,28.8,Store_A,624,
T007508,P0169,2023-05-15,1,126.3,10,113.67,Online,7507,
T022642,P0499,2024-10-10,2,39.0,20,31.2,Online,22641,
T008595,P0194,2024-09-02,2,32.43,0,32.43,Store_A,8594,
T012634,P0281,2023-04-26,1,96.2,20,76.96,Store C,12633,
T022427,P0495,2023-11-06,2,52.0,30,36.4,Store_A ,22426,
T009671,P0216,2023-06-14,2,28.68,10,25.81,Online,9670,
T018765,P0415,2023-10-06,1,38.94,0,38.94,Store_A,18764,
T030614,P0672,2023-05-14,3,79.54,10,71.59,STORE_C,30613,
T023077,P0509,2023-04-07,1,38.67,0,38.67,Store_C,23076,
T027259,P0598,2024-04-06,1,128.46,20,102.77,Online,27258,
T005460,P0124,2023-10-20,1,68.17,0,68.17,Online,5459,
T027673,P0607,05/16/2023,1,74.32,10,66.89,,27672,
T027128,P0595,2024-01-21,1,53.37,10,48.03,Store_B,27127,
T013926,P0309,2024-10-10,1,32.76,20,26.21,Store_A,13925,
T001873,P0043,2023-06-20,1,55.17,30,38.62,Online,1872,
T007205,P0163,2023-03-20,1,47.86,0,47.86,Online,7204,
T036045,P0795,2023-12-25,1,35.44,10,31.9,StoreB,36044,
T000905,P0020,2023-08-18,1,68.11,30,47.68,Store_C,904,
T018161,P0402,2024-11-03,1,35.49,0,35.49,Store_A,18160,
T026488,P0581,2024-12-21,1,49.07,30,34.35,StoreA,26487,
T032830,P0721,2024-03-29,1,100.31,0,100.31,Store_C,32829,
T016210,P0359,2024-11-09,1,25.04,10,22.54,Store_B,16209,
T007769,P0175,2023-10-08,1,29.8,0,29.8,Store_B,7768,
T011801,P0263,2024-09-16,1,78.57,0,78.57,STORE_A,11800,
T021454,P0474,2023-04-18,2,18.73,10,16.86,Online,21453,
T025726,P0563,2023-09-01,1,21.99,10,19.79,Store_B,25725,
T029636,P0650,03-Sep-2023,1,80.27,0,80.27,Store_A,29635,
T025162,P0551,2024-06-17,1,75.95,20,60.76,Store_A,25161,
T020679,P0457,2024-06-17,2,71.61,20,57.29,Online,20678,
T010574,P0234,2024-10-03,1,38.57,30,27.0,STORE_C,10573,
T003631,P0080,2024-10-25,1,62.71,0,62.71,Store_A,3630,
T011828,P0264,2023-08-17,2,23.95,0,23.95,STORE_A,11827,
T033911,P0745,2024-05-09,1,35.34,0,35.34,Store_B,33910,
T028638,P0629,2024/04/11,2,71.65,0,71.65,Online,28637,
T007305,P0165,2023-09-27,2,36.12,0,36.12,Store_C,7304,
T001066,P0023,27-Jul-2024,1,46.51,30,32.56,OnLine,1065,
T005740,P0130,2023-03-08,3,96.1,0,96.1,Store_A,36343,
T031527,P0693,2023-09-10,1,61.82,0,61.82,Store_B,31526,
T022666,P0500,2024-05-06,1,43.25,0,43.25,Online,22665,
T033857,P0744,2023-09-24,1,39.52,0,39.52,Store_C,33856,
T007543,P0170,2023-11-14,1,39.27,10,35.34,Store_C,7542,
T022916,P0505,2023-05-05,1,29.38,20,23.5,Store_A,22915,
T025627,P0562,2023/08/25,1,67.36,0,67.36,Store_C,25626,
T012378,P0277,2023-11-01,3,93.32,0,93.32,Store_B,12377,
T020678,P0457,2024-06-15,1,71.61,20,57.29,Unknown,20677,
T033556,P0737,03/10/2024,1,45.09,10,40.58,Store_A,33555,
T005519,P0125,2024-10-23,1,62.2,30,43.54,Online,5518,
T003438,P0077,03/26/2024,3,22.44,0,22.44,Online,3437,
T029605,P0649,2024-07-12,1,39.38,30,27.57,Store_B,29604,
T024460,P0537,2023-09-15,2,79.38,0,79.38, Online,24459,
T001120,P0025,2023-09-05,4,79.81,0,79.81,Online,1119,
T018154,P0402,2024-10-21,1,35.49,0,35.49,Store_C,18153,
T031408,P0690,2023-04-02,3,27.76,0,27.76,Online,31407,
T007312,P0165,2023-10-12,1,36.12,0,36.12,Online,7311,
T002325,P0053,2023-05-01,2,133.62,0,133.62,Store_C,2324,
T009607,P0215,2023-04-02,1,80.01,0,80.01,Online,9606,
T002773,P0063,2024-04-14,2,53.32,0,53.32,Store_B,2772,
T035922,P0792,2024-01-28,1,39.32,10,35.39,Online,35921,
T006019,P0135,2024-07-02,1,38.61,30,27.03,Store_C,6018,
T032334,P0711,2023-09-30,1,60.3,0,60.3,Store_A,32333,
T007729,P0174,2023-05-05,1,48.81,0,48.81,Online,7728,
T027691,P0608,2024-08-18,1,72.07,0,72.07,Store B,27690,
T023732,P0521,2024-08-19,1,36.1,0,36.1,Store_C,23731,
T025640,P0562,2023-10-05,2,67.36,0,67.36,Store_A,25639,
T005917,P0133,2024-12-29,1,22.37,20,17.9,Online,5916,
T019079,P0421,11-Oct-2023,1,38.94,20,31.15,Online,19078,
T023690,P0520,2024-09-10,1,33.63,0,33.63,Online,23689,
T029534,P0648,2023-11-30,3,38.9,20,31.12,Online,29533,
T023188,P0510,2023-10-01,1,30.29,10,27.26,Store_A,23187,
T014025,P0311,2024-03-09,1,62.33,30,43.63,Store_B,14024,
T003837,P0085,2023-08-30,1,30.35,20,24.28,Store_C,3836,
T023674,P0519,2024-07-22,1,92.86,10,83.57,StoreC,23673,
T021183,P0468,2023-10-05,1,56.04,10,50.44,Store_B,21182,
T017404,P0385,2024-06-01,1,85.7,10,77.13,Online,17403,
T012387,P0277,2023-11-22,1,93.32,20,74.66,Store_C,12386,
T033789,P0742,2023-11-28,1,85.58,10,77.02,Store_B,33788,
T035616,P0784,2024-08-02,1,87.32,10,78.59,Online,35615,
T022775,P0502,2024-10-24,1,48.69,0,48.69,Store_A,22774,
T012127,P0271,2023-10-26,1,29.63,10,26.67,Store_B,12126,
T012050,P0269,2024-06-24,1,51.29,10,46.16,Online,12049,
T015141,P0336,2024-10-18,1,98.14,10,88.33,Online,15140,
T027982,P0614,2023-10-04,1,53.49,30,37.44,store_b,27981,
T010113,P0225,2023-08-24,2,89.49,10,80.54,STORE_B,10112,
T014498,P0322,2024-10-17,1,47.36,20,37.89,Online,14497,
T001305,P0029,2023-12-11,1,26.49,10,23.84,,1304,
T025120,P0550,2023-09-14,1,44.29,10,39.86,Store_B,25119,
T026328,P0577,2024-04-24,2,35.6,20,28.48,STORE_A,26327,
T025285,P0553,2024-09-18,1,40.88,30,28.62,Store_B,25284,
T029581,P0649,2024-04-02,2,39.38,0,39.38,Store_C,29580,
T034049,P0749,2023-05-03,1,30.26,0,30.26,Store_C,34048,
T009016,P0203,2023-03-13,3,72.02,0,72.02,Store_B,9015,
T019483,P0430,2023-04-10,2,30.48,30,21.34,Store_A,19482,
T012148,P0271,2024-03-09,1,29.63,20,23.7,Store_B,12147,
T016511,P0366,2023-03-11,1,57.57,0,57.57,Store_A,16510,
T021051,P0465,2024-11-09,1,49.91,0,49.91,Store_C,21050,
T022225,P0491,2024-08-23,1,39.46,20,31.57, Online,22224,
T015408,P0343,2023-09-26,1,37.49,10,33.74,Store_B,15407,
T008837,P0199,2024-10-19,1,25.59,0,25.59,Store_C,8836,
T012861,P0286,2023-05-12,1,75.85,30,53.09,Store_C,12860,
T002631,P0059,2024-07-10,1,128.86,30,90.2,Store_C,2630,
T034720,P0765,2023-06-08,1,52.52,10,47.27,Store_C,34719,
T021923,P0484,2024/06/23,1,127.96,20,102.37,store_b,21922,
T013781,P0306,2024-07-06,1,41.38,30,28.97,Online ,13780,
T004229,P0094,2023-07-06,1,54.81,20,43.85,Online,4228,
T017429,P0386,2024-09-08,1,48.75,0,48.75,Store_B,17428,
T022314,P0493,2024-04-25,1,36.41,10,32.77,Online,22313,
T019802,P0436,2023-08-08,1,32.1,30,22.47,Store_A,19801,
T003530,P0078,2024-05-25,1,41.91,10,37.72,Store_A,3529,
T027030,P0593,2024-06-14,1,74.58,20,59.66,online,27029,
T005968,P0134,2024-02-09,1,34.01,10,30.61,Store_A,5967,
T024051,P0527,18-Jan-2024,1,81.37,30,56.96,online,24050,
T013484,P0300,2023-09-17,2,22.16,0,22.16,Store_A,13483,
T010064,P0224,10-Jan-2024,1,41.43,10,37.29,Store_A,10063,
T023896,P0524,2024-09-25,1,65.7,0,65.7,Online,23895,
T033624,P0739,23-Apr-2023,2,103.07,10,92.76,Store_B,33623,
T033343,P0732,2024-07-28,1,69.97,10,62.97,Store_B,33342,
T015520,P0345,2024-07-24,1,72.17,30,50.52,Store_B,15519,
T014582,P0324,2023/06/08,1,56.49,30,39.54,Online,14581,
T023332,P0513,2024-04-13,1,69.68,0,69.68,Store_B,23331,
T005775,P0131,03/15/2023,2,25.66,0,25.66,Store_B,5774,
T034403,P0758,2023-09-29,1,35.29,0,35.29,Store_B,34402,
T013878,P0309,2024-03-31,2,32.76,0,32.76,Store_C,13877,
T033324,P0732,2024-03-15,1,69.97,0,69.97,Store_C,33323,
T020812,P0459,2023-10-18,1,69.25,20,55.4,Online,20811,
T014237,P0317,2023-09-22,2,22.45,0,22.45,Store_A,14236,
T007184,P0162,2024-04-07,3,41.28,20,33.02,Online,7183,
T033502,P0736,16-May-2023,2,31.79,0,31.79,Store_C,33501,
T004431,P0100,2024-04-30,1,91.28,10,82.15,Online,4430,
T001832,P0042,12-May-2023,1,91.79,0,91.79,Store_B,1831,
T035716,P0788,2024-09-14,1,50.96,0,50.96,Store_C,35715,
T023898,P0524,2024-09-28,1,65.7,0,65.7,Store_A,23897,
T004509,P0101,2024-03-27,1,58.05,30,40.63,Store_C,4508,
T003341,P0074,2023-10-19,2,65.99,0,65.99,Store_C,3340,
T024917,P0547,2023-11-12,1,28.19,10,25.37,Store_C,24916,
T022840,P0504,2023-02-24,1,43.81,0,43.81,Online,22839,
T026192,P0574,2024-02-13,1,47.55,30,33.28,Online,26191,
T014177,P0315,2024-03-28,1,113.21,0,113.21,Store_C,14176,
T022641,P0499,2024-10-09,1,39.0,30,27.3,Store B,22640,
T023008,P0508,2024-03-13,1,19.42,0,19.42,Store_A,23007,
T025946,P0569,2023-04-02,6,27.48,0,27.48,Store_A,25945,
T024219,P0531,2023-12-05,2,129.8,10,116.82,Store_B,24218,
T023948,P0525,2024-07-21,1,84.56,10,76.1,Store_A ,23947,
T004330,P0097,2024-09-23,1,44.97,0,44.97,store_c,4329,
T015755,P0350,2023-12-30,1,86.84,30,60.79,Store_B,15754,
T007634,P0172,2023-06-01,1,34.83,30,24.38,store_c,7633,
T027121,P0595,2023-12-14,1,53.37,30,37.36,Store_B,27120,
T028922,P0634,2023-11-29,1,58.19,30,40.73,ONLINE,28921,
T005306,P0120,2023-04-30,1,68.8,0,68.8,Store_B,5305,
T020202,P0446,05/14/2023,1,119.6,10,107.64,STORE_B,20201,
T030635,P0673,2023-02-22,1,36.43,0,36.43,Store_A,30634,
T001886,P0044,2024-02-19,1,50.19,0,50.19,Store_B,1885,
T007907,P0179,2024/03/30,1,49.7,0,49.7,Online,7906,
T017953,P0397,2023-10-27,1,35.84,0,35.84,Store_B,17952,
T016439,P0364,2024-03-07,1,74.83,0,74.83,Online,16438,
T015341,P0342,2023-11-06,1,35.64,0,35.64,Store_A,15340,
T000399,P0009,2023-04-29,2,50.73,20,40.58,Online,398,
T022806,P0503,2024-09-11,1,73.66,0,73.66,Store_A,22805,
T024655,P0541,2023-06-09,1,61.01,20,48.81,StoreA,24654,
T022527,P0497,2024-10-11,1,47.15,30,33.0,Store_A,22526,
T012052,P0269,2024-07-06,1,51.29,30,35.9,Online,12051,
T018655,P0412,2023-11-13,1,50.83,10,45.75,Online,18654,
T013664,P0303,2023-06-02,1,52.17,30,36.52,Store_B,13663,
T033926,P0745,20-Jul-2024,2,35.34,10,31.81,Online,33925,
T011648,P0259,2024-04-14,1,52.1,0,52.1,Store C,11647,
T026370,P0578,2024-11-02,2,57.06,0,57.06,Store_A,26369,
T026300,P0576,2024-10-19,1,92.02,10,82.82,Online,26299,
T013459,P0299,2024-08-02,1,74.8,20,59.84,Store_B,13458,
T001984,P0045,2024-09-03,1,84.6,20,67.68,Online,1983,
