Transaction_ID,Product_ID,Date,Quantity_Sold,Unit_Price,Discount_Percent,Final_Price,Sales_Channel
T028372,P0623,9/29/2023 0:00,1,73.47,0,73.47,Online
T028383,P0623,11/7/2023 0:00,1,73.47,0,73.47,Store C
T028389,P0623,11/16/2023 0:00,1,73.47,0,73.47,Store B
T028385,P0623,11/10/2023 0:00,1,73.47,0,73.47,Store C
T028386,P0623,11/11/2023 0:00,1,73.47,0,73.47,Store B
T028388,P0623,11/15/2023 0:00,1,73.47,0,73.47,Store B
T031286,P0687,12/25/2023 0:00,1,104.97,30,73.48,Store C
T031285,P0687,12/23/2023 0:00,1,104.97,30,73.48,Online
T031274,P0687,10/27/2023 0:00,1,104.97,30,73.48,Store C
T031295,P0687,,1,104.97,30,73.48,Online
T031299,P0687,3/12/2024 0:00,1,104.97,30,73.48,Store B
T031303,P0687,4/19/2024 0:00,1,104.97,30,73.48,Online
T031296,P0687,3/2/2024 0:00,1,104.97,30,73.48,Store C
T031278,P0687,11/13/2023 0:00,1,104.97,30,73.48,Store C
T031276,P0687,11/1/2023 0:00,1,104.97,30,73.48,Store B
T033036,P0725,11/12/2024 0:00,2,45.93,20,73.49,Online
T002716,P0062,10/5/2023 0:00,2,36.75,0,73.5,Store C
T002718,P0062,10/11/2023 0:00,2,36.75,0,73.5,Store A
T006990,P0158,3/29/2023 0:00,2,36.76,0,73.52,Online
T006993,P0158,4/3/2023 0:00,2,36.76,0,73.52,Store A
T006997,P0158,4/21/2023 0:00,2,36.76,0,73.52,Online
T002058,P0047,3/2/2024 0:00,2,36.77,0,73.54,Store A
T002065,P0047,3/23/2024 0:00,2,36.77,0,73.54,Store B
T022983,P0507,12/6/2023 0:00,1,81.75,10,73.58,Store C
T025258,P0553,5/3/2024 0:00,2,40.88,10,73.58,Online
T022985,P0507,1/2/2024 0:00,1,81.75,10,73.58,Store A
T022980,P0507,11/5/2023 0:00,1,81.75,10,73.58,Online
T022988,P0507,4/8/2024 0:00,1,81.75,10,73.58,Store B
T035703,P0787,5/24/2023 0:00,2,45.99,20,73.58,Store A
T024377,P0535,3/1/2024 0:00,1,92.01,20,73.61,Online
T024372,P0535,2/15/2024 0:00,1,92.01,20,73.61,Store B
T024380,P0535,4/4/2024 0:00,1,92.01,20,73.61,Online
T024373,P0535,2/16/2024 0:00,1,92.01,20,73.61,Store A
T024362,P0535,11/25/2023 0:00,1,92.01,20,73.61,Store B
T024375,P0535,2/19/2024 0:00,1,92.01,20,73.61,Store C
T024374,P0535,2/18/2024 0:00,1,92.01,20,73.61,Store C
T026285,P0576,5/1/2024 0:00,1,92.02,20,73.62,Store B
T026287,P0576,5/6/2024 0:00,1,92.02,20,73.62,Store A
T026284,P0576,4/27/2024 0:00,1,92.02,20,73.62,Store B
T026301,P0576,10/22/2024 0:00,1,92.02,20,73.62,Online
T026296,P0576,8/29/2024 0:00,1,92.02,20,73.62,Store A
T026293,P0576,6/13/2024 0:00,1,92.02,20,73.62,Store B
T026291,P0576,6/1/2024 0:00,1,92.02,20,73.62,Store A
T008656,P0195,12/6/2023 0:00,1,81.82,10,73.64,Store B
T008651,P0195,11/13/2023 0:00,1,81.82,10,73.64,Store C
T008647,P0195,11/7/2023 0:00,1,81.82,10,73.64,Store B
T008677,P0195,4/1/2024 0:00,1,81.82,10,73.64,Store A
T008649,P0195,11/10/2023 0:00,1,81.82,10,73.64,Online
T008660,P0195,1/13/2024 0:00,1,81.82,10,73.64,Store A
T008674,P0195,3/13/2024 0:00,1,81.82,10,73.64,Online
T008652,P0195,11/15/2023 0:00,1,81.82,10,73.64,Store C
T008676,P0195,3/28/2024 0:00,1,81.82,10,73.64,Store B
T008669,P0195,2/17/2024 0:00,1,81.82,10,73.64,Store A
T008672,P0195,3/8/2024 0:00,1,81.82,10,73.64,Store C
T008643,P0195,10/26/2023 0:00,1,81.82,10,73.64,Store C
T008663,P0195,1/17/2024 0:00,1,81.82,10,73.64,Store B
T022811,P0503,9/23/2024 0:00,1,73.66,0,73.66,Store C
T022795,P0503,8/18/2024 0:00,1,73.66,0,73.66,Store C
T022807,P0503,9/15/2024 0:00,1,73.66,0,73.66,Store A
T022808,P0503,9/19/2024 0:00,1,73.66,0,73.66,Store C
T022812,P0503,9/27/2024 0:00,1,73.66,0,73.66,Store C
T022810,P0503,9/22/2024 0:00,1,73.66,0,73.66,Online
T022809,P0503,9/20/2024 0:00,1,73.66,0,73.66,Store C
T022814,P0503,10/3/2024 0:00,1,73.66,0,73.66,Store A
T022806,P0503,9/11/2024 0:00,1,73.66,0,73.66,Store A
T022801,P0503,8/29/2024 0:00,1,73.66,0,73.66,Online
T022797,P0503,8/20/2024 0:00,1,73.66,0,73.66,Store B
T022798,P0503,8/21/2024 0:00,1,73.66,0,73.66,Store B
T022802,P0503,8/30/2024 0:00,1,73.66,0,73.66,Online
T022800,P0503,8/27/2024 0:00,1,73.66,0,73.66,Store B
T022805,P0503,9/8/2024 0:00,1,73.66,0,73.66,Store C
T022796,P0503,8/19/2024 0:00,1,73.66,0,73.66,Store C
T022794,P0503,8/14/2024 0:00,1,73.66,0,73.66,Store C
T022792,P0503,8/11/2024 0:00,1,73.66,0,73.66,Online
T024081,P0528,3/12/2023 0:00,2,36.87,0,73.74,Store C
T024075,P0528,3/3/2023 0:00,2,36.87,0,73.74,Store C
T017480,P0387,4/18/2023 0:00,2,36.87,0,73.74,Store B
T017485,P0387,5/11/2023 0:00,2,36.87,0,73.74,Online
T024076,P0528,3/4/2023 0:00,2,36.87,0,73.74,Store A
T017486,P0387,5/17/2023 0:00,2,36.87,0,73.74,Store B
T015220,P0339,11/2/2023 0:00,1,81.95,10,73.76,Store C
T015226,P0339,11/23/2023 0:00,1,81.95,10,73.76,Store A
T015236,P0339,2/22/2024 0:00,1,81.95,10,73.76,Online
T015244,P0339,4/26/2024 0:00,1,81.95,10,73.76,Store C
T015227,P0339,12/7/2023 0:00,1,81.95,10,73.76,Store C
T015241,P0339,3/11/2024 0:00,1,81.95,10,73.76,Online
T015218,P0339,10/18/2023 0:00,1,81.95,10,73.76,Store A
T015219,P0339,10/28/2023 0:00,1,81.95,10,73.76,Store B
T029822,P0654,3/1/2024 0:00,2,46.11,20,73.78,Store B
T016501,P0365,4/26/2024 0:00,1,81.99,10,73.79,Online
T014430,P0320,10/31/2024 0:00,1,92.24,20,73.79,Store B
T016484,P0365,11/27/2023 0:00,1,81.99,10,73.79,Store B
T014418,P0320,10/7/2024 0:00,1,92.24,20,73.79,Store B
T016494,P0365,2/24/2024 0:00,1,81.99,10,73.79,Store C
T016496,P0365,3/21/2024 0:00,1,81.99,10,73.79,Store B
T016493,P0365,2/14/2024 0:00,1,81.99,10,73.79,Online
T014419,P0320,10/11/2024 0:00,1,92.24,20,73.79,Store A
T016489,P0365,1/12/2024 0:00,1,81.99,10,73.79,Online
T016490,P0365,1/25/2024 0:00,1,81.99,10,73.79,Store A
T014427,P0320,10/25/2024 0:00,1,92.24,20,73.79,Store C
T014422,P0320,10/17/2024 0:00,1,92.24,20,73.79,Store B
T024794,P0544,12/8/2023 0:00,2,41,10,73.8,Store A
T024797,P0544,12/13/2023 0:00,2,41,10,73.8,Online
T007858,P0177,10/17/2024 0:00,1,92.26,20,73.81,Store A
T007863,P0177,11/29/2024 0:00,1,92.26,20,73.81,Store C
T007864,P0177,12/16/2024 0:00,1,92.26,20,73.81,Store B
T007859,P0177,10/19/2024 0:00,1,92.26,20,73.81,Store A
T009202,P0206,4/24/2024 0:00,2,36.92,0,73.84,Online
T009192,P0206,4/8/2024 0:00,2,36.92,0,73.84,Store B
T009205,P0206,5/5/2024 0:00,2,36.92,0,73.84,Store A
T009188,P0206,4/1/2024 0:00,2,36.92,0,73.84,Online
T026021,P0570,11/4/2023 0:00,1,82.08,10,73.87,Store A
T026030,P0570,12/12/2023 0:00,1,82.08,10,73.87,Online
T026034,P0570,2/8/2024 0:00,1,82.08,10,73.87,Store A
T026035,P0570,2/17/2024 0:00,1,82.08,10,73.87,Store A
T026033,P0570,1/28/2024 0:00,1,82.08,10,73.87,Store A
T015069,P0335,9/21/2024 0:00,2,36.95,0,73.9,Store B
T015064,P0335,9/2/2024 0:00,2,36.95,0,73.9,Store B
T015059,P0335,8/24/2024 0:00,2,36.95,0,73.9,Store B
T015056,P0335,8/10/2024 0:00,2,36.95,0,73.9,Store C
T001354,P0030,6/2/2024 0:00,1,105.58,30,73.91,Store B
T001380,P0030,10/21/2024 0:00,1,105.58,30,73.91,Store C
T001361,P0030,6/29/2024 0:00,1,105.58,30,73.91,Store A
T001378,P0030,10/12/2024 0:00,1,105.58,30,73.91,Online
T001366,P0030,8/25/2024 0:00,1,105.58,30,73.91,Store B
T001364,P0030,8/8/2024 0:00,1,105.58,30,73.91,Store C
T001358,P0030,6/20/2024 0:00,1,105.58,30,73.91,Store A
T001369,P0030,8/29/2024 0:00,1,105.58,30,73.91,Online
T001375,P0030,10/4/2024 0:00,1,105.58,30,73.91,Store A
T001352,P0030,5/21/2024 0:00,1,105.58,30,73.91,Store C
T001350,P0030,4/25/2024 0:00,1,105.58,30,73.91,Store B
T029295,P0642,9/1/2024 0:00,2,36.97,0,73.94,Store C
T029312,P0642,10/4/2024 0:00,2,36.97,0,73.94,Store C
T029294,P0642,8/31/2024 0:00,2,36.97,0,73.94,Online
T029322,P0642,10/26/2024 0:00,2,36.97,0,73.94,Store C
T029298,P0642,9/12/2024 0:00,2,36.97,0,73.94,Store A
T029303,P0642,9/18/2024 0:00,2,36.97,0,73.94,Store C
T029309,P0642,9/27/2024 0:00,2,36.97,0,73.94,Store C
T036226,P0798,9/28/2024 0:00,1,82.17,10,73.95,Store B
T036212,P0798,7/14/2024 0:00,1,82.17,10,73.95,Store A
T036203,P0798,5/18/2024 0:00,1,82.17,10,73.95,Store B
T036209,P0798,6/27/2024 0:00,1,82.17,10,73.95,Online
T036218,P0798,8/7/2024 0:00,1,82.17,10,73.95,Store A
T036210,P0798,6/29/2024 0:00,1,82.17,10,73.95,Store C
T036223,P0798,9/11/2024 0:00,1,82.17,10,73.95,Store C
T036208,P0798,6/25/2024 0:00,1,82.17,10,73.95,Store C
T036228,P0798,10/10/2024 0:00,1,82.17,10,73.95,Store B
T036227,P0798,10/9/2024 0:00,1,82.17,10,73.95,Store C
T036205,P0798,6/5/2024 0:00,1,82.17,10,73.95,Store C
T030202,P0662,11/30/2024 0:00,1,82.18,10,73.96,Online
T030201,P0662,11/29/2024 0:00,1,82.18,10,73.96,Store B
T003145,P0070,5/20/2023 0:00,1,105.67,30,73.97,Online
T003138,P0070,5/2/2023 0:00,1,105.67,30,73.97,Store A
T003135,P0070,4/24/2023 0:00,1,105.67,30,73.97,Store A
T003161,P0070,7/6/2023 0:00,1,105.67,30,73.97,Online
T003154,P0070,6/18/2023 0:00,1,105.67,30,73.97,Store B
T003142,P0070,5/17/2023 0:00,1,105.67,30,73.97,Store C
T003011,P0068,3/21/2024 0:00,1,73.99,0,73.99,Store A
T003007,P0068,3/11/2024 0:00,1,73.99,0,73.99,Store B
T003014,P0068,4/5/2024 0:00,1,73.99,0,73.99,Store B
T014914,P0332,11/21/2023 0:00,1,82.21,10,73.99,Online
T014913,P0332,11/20/2023 0:00,1,82.21,10,73.99,Online
T003016,P0068,4/12/2024 0:00,1,73.99,0,73.99,Store A
T003017,P0068,4/21/2024 0:00,1,73.99,0,73.99,Store C
T003019,P0068,4/25/2024 0:00,1,73.99,0,73.99,Store B
T014928,P0332,4/13/2024 0:00,1,82.21,10,73.99,Store C
T014923,P0332,2/24/2024 0:00,1,82.21,10,73.99,Store A
T003013,P0068,3/25/2024 0:00,1,73.99,0,73.99,Online
T014912,P0332,11/19/2023 0:00,1,82.21,10,73.99,Online
T014917,P0332,12/20/2023 0:00,1,82.21,10,73.99,Store A
T003015,P0068,4/8/2024 0:00,1,73.99,0,73.99,Store B
T003177,P0071,3/17/2024 0:00,1,73.99,0,73.99,Store A
T003178,P0071,3/19/2024 0:00,1,73.99,0,73.99,Store A
T003173,P0071,3/10/2024 0:00,1,73.99,0,73.99,Store C
T003176,P0071,3/16/2024 0:00,1,73.99,0,73.99,Online
T003183,P0071,3/31/2024 0:00,1,73.99,0,73.99,Online
T003180,P0071,3/21/2024 0:00,1,73.99,0,73.99,Store C
T003179,P0071,3/20/2024 0:00,1,73.99,0,73.99,Store C
T003185,P0071,4/5/2024 0:00,1,73.99,0,73.99,Online
T003005,P0068,2/27/2024 0:00,1,73.99,0,73.99,Online
T003008,P0068,3/12/2024 0:00,1,73.99,0,73.99,Store A
T003166,P0071,2/21/2024 0:00,1,73.99,0,73.99,Store C
T003184,P0071,4/2/2024 0:00,1,73.99,0,73.99,Online
T003006,P0068,2/29/2024 0:00,1,73.99,0,73.99,Store A
T003170,P0071,3/3/2024 0:00,1,73.99,0,73.99,Store C
T003171,P0071,3/8/2024 0:00,1,73.99,0,73.99,Store B
T003009,P0068,3/15/2024 0:00,1,73.99,0,73.99,Online
T003169,P0071,3/1/2024 0:00,1,73.99,0,73.99,Store B
T003182,P0071,3/28/2024 0:00,1,73.99,0,73.99,Online
T003187,P0071,4/11/2024 0:00,1,73.99,0,73.99,Online
T003186,P0071,4/6/2024 0:00,1,73.99,0,73.99,Store B
T003181,P0071,3/26/2024 0:00,1,73.99,0,73.99,Store A
T003174,P0071,3/11/2024 0:00,1,73.99,0,73.99,Online
T003188,P0071,4/14/2024 0:00,1,73.99,0,73.99,Online
T006791,P0153,12/2/2024 0:00,1,92.52,20,74.02,Store B
T006788,P0153,11/23/2024 0:00,1,92.52,20,74.02,Online
T011095,P0247,9/6/2024 0:00,2,37.02,0,74.04,Store C
T011105,P0247,9/26/2024 0:00,2,37.02,0,74.04,Store B
T011102,P0247,9/20/2024 0:00,2,37.02,0,74.04,Online
T011101,P0247,9/19/2024 0:00,2,37.02,0,74.04,Store A
T011091,P0247,8/31/2024 0:00,2,37.02,0,74.04,Store A
T011089,P0247,8/28/2024 0:00,2,37.02,0,74.04,Store B
T011096,P0247,9/10/2024 0:00,2,37.02,0,74.04,Store A
T011099,P0247,9/14/2024 0:00,2,37.02,0,74.04,Store A
T003873,P0086,6/21/2024 0:00,2,52.9,30,74.06,Store B
T020373,P0449,10/19/2024 0:00,1,105.81,30,74.07,Online
T020362,P0449,7/26/2024 0:00,1,105.81,30,74.07,Store A
T020354,P0449,5/29/2024 0:00,1,105.81,30,74.07,Store C
T020364,P0449,8/14/2024 0:00,1,105.81,30,74.07,Online
T020360,P0449,7/10/2024 0:00,1,105.81,30,74.07,Store A
T020375,P0449,10/22/2024 0:00,1,105.81,30,74.07,Online
T020374,P0449,10/20/2024 0:00,1,105.81,30,74.07,Online
T020352,P0449,5/26/2024 0:00,1,105.81,30,74.07,Store A
T020350,P0449,5/15/2024 0:00,1,105.81,30,74.07,Store A
T020370,P0449,9/27/2024 0:00,1,105.81,30,74.07,Store B
T003432,P0076,12/17/2024 0:00,1,92.66,20,74.13,Online
T003429,P0076,11/29/2024 0:00,1,92.66,20,74.13,Store B
T003430,P0076,12/4/2024 0:00,1,92.66,20,74.13,Store B
T010234,P0228,5/1/2024 0:00,3,35.31,30,74.15,Store A
T034123,P0751,10/26/2024 0:00,1,74.18,0,74.18,Store C
T034125,P0751,11/5/2024 0:00,1,74.18,0,74.18,Store A
T034124,P0751,11/4/2024 0:00,1,74.18,0,74.18,Store C
T034117,P0751,9/25/2024 0:00,1,74.18,0,74.18,Online
T034121,P0751,10/4/2024 0:00,1,74.18,0,74.18,Online
T034118,P0751,9/26/2024 0:00,1,74.18,0,74.18,Store C
T034120,P0751,10/1/2024 0:00,1,74.18,0,74.18,Store C
T034119,P0751,9/29/2024 0:00,1,74.18,0,74.18,Online
T034122,P0751,10/17/2024 0:00,1,74.18,0,74.18,Online
T007830,P0176,4/26/2023 0:00,1,82.44,10,74.2,Store B
T007839,P0176,7/26/2023 0:00,1,82.44,10,74.2,Store B
T007840,P0176,8/12/2023 0:00,1,82.44,10,74.2,Store B
T007841,P0176,8/17/2023 0:00,1,82.44,10,74.2,Online
T007842,P0176,8/23/2023 0:00,1,82.44,10,74.2,Store A
T007834,P0176,6/12/2023 0:00,1,82.44,10,74.2,Store B
T007829,P0176,4/25/2023 0:00,1,82.44,10,74.2,Store C
T007825,P0176,4/18/2023 0:00,1,82.44,10,74.2,Store C
T007837,P0176,6/28/2023 0:00,1,82.44,10,74.2,Online
T007838,P0176,7/14/2023 0:00,1,82.44,10,74.2,Store C
T007832,P0176,5/3/2023 0:00,1,82.44,10,74.2,Store C
T025977,P0569,6/5/2023 0:00,3,27.48,10,74.2,Online
T024755,P0543,6/29/2024 0:00,1,82.48,10,74.23,Store C
T024754,P0543,6/19/2024 0:00,1,82.48,10,74.23,Online
T024759,P0543,7/21/2024 0:00,1,82.48,10,74.23,Online
T024765,P0543,10/20/2024 0:00,1,82.48,10,74.23,Store C
T024758,P0543,7/20/2024 0:00,1,82.48,10,74.23,Store C
T024760,P0543,7/24/2024 0:00,1,82.48,10,74.23,Store B
T024752,P0543,5/13/2024 0:00,1,82.48,10,74.23,Store B
T024764,P0543,10/16/2024 0:00,1,82.48,10,74.23,Store C
T029135,P0639,3/25/2024 0:00,2,37.12,0,74.24,Store A
T029127,P0639,3/10/2024 0:00,2,37.12,0,74.24,Store A
T029130,P0639,3/14/2024 0:00,2,37.12,0,74.24,Store C
T029138,P0639,3/29/2024 0:00,2,37.12,0,74.24,Store C
T023672,P0519,7/9/2024 0:00,1,92.86,20,74.29,Online
T023658,P0519,5/7/2024 0:00,1,92.86,20,74.29,Store A
T023677,P0519,8/11/2024 0:00,1,92.86,20,74.29,Online
T023657,P0519,5/6/2024 0:00,1,92.86,20,74.29,Store B
T023667,P0519,5/31/2024 0:00,1,92.86,20,74.29,Store A
T023679,P0519,8/30/2024 0:00,1,92.86,20,74.29,Store A
T023659,P0519,5/12/2024 0:00,1,92.86,20,74.29,Store B
T023670,P0519,6/25/2024 0:00,1,92.86,20,74.29,Store A
T023686,P0519,10/23/2024 0:00,1,92.86,20,74.29,Store A
T023683,P0519,9/12/2024 0:00,1,92.86,20,74.29,Store C
T023661,P0519,5/16/2024 0:00,1,92.86,20,74.29,Store B
T007159,P0162,11/17/2023 0:00,2,41.28,10,74.3,Store B
T002427,P0055,9/28/2023 0:00,1,74.31,0,74.31,Online
T002429,P0055,10/1/2023 0:00,1,74.31,0,74.31,Store A
T002441,P0055,11/3/2023 0:00,1,74.31,0,74.31,Online
T002422,P0055,9/18/2023 0:00,1,74.31,0,74.31,Store C
T002434,P0055,10/12/2023 0:00,1,74.31,0,74.31,Online
T002436,P0055,10/21/2023 0:00,1,74.31,0,74.31,Store C
T002424,P0055,9/21/2023 0:00,1,74.31,0,74.31,Online
T002438,P0055,10/28/2023 0:00,1,74.31,0,74.31,Online
T002442,P0055,11/5/2023 0:00,1,74.31,0,74.31,Store B
T002423,P0055,9/19/2023 0:00,1,74.31,0,74.31,Store A
T002420,P0055,9/16/2023 0:00,1,74.31,0,74.31,Online
T002435,P0055,10/20/2023 0:00,1,74.31,0,74.31,Store C
T002443,P0055,11/8/2023 0:00,1,74.31,0,74.31,Store C
T002433,P0055,10/9/2023 0:00,1,74.31,0,74.31,Online
T002444,P0055,11/10/2023 0:00,1,74.31,0,74.31,Online
T027646,P0607,3/1/2023 0:00,1,74.32,0,74.32,Store C
T027662,P0607,4/3/2023 0:00,1,74.32,0,74.32,Store B
T027654,P0607,3/17/2023 0:00,1,74.32,0,74.32,Store B
T027647,P0607,3/5/2023 0:00,1,74.32,0,74.32,Online
T027653,P0607,3/16/2023 0:00,1,74.32,0,74.32,Online
T027661,P0607,4/1/2023 0:00,1,74.32,0,74.32,Store C
T027655,P0607,3/19/2023 0:00,1,74.32,0,74.32,Store C
T027668,P0607,4/21/2023 0:00,1,74.32,0,74.32,Store C
T027667,P0607,4/19/2023 0:00,1,74.32,0,74.32,Store A
T027664,P0607,4/14/2023 0:00,1,74.32,0,74.32,Online
T027660,P0607,3/29/2023 0:00,1,74.32,0,74.32,Store C
T027663,P0607,4/7/2023 0:00,1,74.32,0,74.32,Store C
T027669,P0607,4/22/2023 0:00,1,74.32,0,74.32,Store C
T027657,P0607,3/23/2023 0:00,1,74.32,0,74.32,Store B
T027656,P0607,3/20/2023 0:00,1,74.32,0,74.32,Online
T027666,P0607,4/17/2023 0:00,1,74.32,0,74.32,Online
T027658,P0607,3/26/2023 0:00,1,74.32,0,74.32,Store C
T027652,P0607,3/14/2023 0:00,1,74.32,0,74.32,Online
T027649,P0607,3/8/2023 0:00,1,74.32,0,74.32,Store A
T027665,P0607,4/16/2023 0:00,1,74.32,0,74.32,Store A
T001228,P0028,10/27/2023 0:00,2,41.32,10,74.38,Store C
T001223,P0028,10/20/2023 0:00,2,41.32,10,74.38,Online
T030936,P0679,11/2/2024 0:00,2,41.32,10,74.38,Store C
T001235,P0028,11/15/2023 0:00,2,41.32,10,74.38,Store B
T001247,P0028,1/28/2024 0:00,2,41.32,10,74.38,Store C
T028433,P0624,11/3/2024 0:00,1,74.4,0,74.4,Store C
T028414,P0624,9/23/2024 0:00,1,74.4,0,74.4,Store A
T028439,P0624,11/17/2024 0:00,1,74.4,0,74.4,Store B
T028430,P0624,10/21/2024 0:00,1,74.4,0,74.4,Store A
T028440,P0624,11/20/2024 0:00,1,74.4,0,74.4,Online
T028431,P0624,10/24/2024 0:00,1,74.4,0,74.4,Store B
T028432,P0624,10/28/2024 0:00,1,74.4,0,74.4,Store A
T028425,P0624,10/15/2024 0:00,1,74.4,0,74.4,Store C
T028417,P0624,9/26/2024 0:00,1,74.4,0,74.4,Online
T028422,P0624,10/4/2024 0:00,1,74.4,0,74.4,Store B
T028436,P0624,11/12/2024 0:00,1,74.4,0,74.4,Online
T028416,P0624,9/25/2024 0:00,1,74.4,0,74.4,Store C
T028415,P0624,9/24/2024 0:00,1,74.4,0,74.4,Store A
T028420,P0624,10/1/2024 0:00,1,74.4,0,74.4,Online
T028438,P0624,11/16/2024 0:00,1,74.4,0,74.4,Store A
T028423,P0624,10/11/2024 0:00,1,74.4,0,74.4,Online
T016600,P0367,6/21/2023 0:00,2,41.34,10,74.41,Store B
T017263,P0382,9/4/2024 0:00,1,74.43,0,74.43,Store B
T017264,P0382,9/7/2024 0:00,1,74.43,0,74.43,Online
T017270,P0382,10/8/2024 0:00,1,74.43,0,74.43,Store B
T017268,P0382,9/27/2024 0:00,1,74.43,0,74.43,Store B
T017267,P0382,9/16/2024 0:00,1,74.43,0,74.43,Store B
T017265,P0382,9/9/2024 0:00,1,74.43,0,74.43,Store A
T017260,P0382,8/27/2024 0:00,1,74.43,0,74.43,Online
T017266,P0382,9/10/2024 0:00,1,74.43,0,74.43,Store C
T017259,P0382,8/23/2024 0:00,1,74.43,0,74.43,Store B
T017269,P0382,10/6/2024 0:00,1,74.43,0,74.43,Store A
T017258,P0382,8/19/2024 0:00,1,74.43,0,74.43,Store A
T017262,P0382,9/2/2024 0:00,1,74.43,0,74.43,Store A
T004955,P0112,9/21/2023 0:00,1,74.52,0,74.52,Store C
T004957,P0112,9/25/2023 0:00,1,74.52,0,74.52,Online
T004951,P0112,9/6/2023 0:00,1,74.52,0,74.52,Store B
T004949,P0112,9/2/2023 0:00,1,74.52,0,74.52,Online
T004950,P0112,9/5/2023 0:00,1,74.52,0,74.52,Store A
T004948,P0112,8/31/2023 0:00,1,74.52,0,74.52,Online
T004954,P0112,9/16/2023 0:00,1,74.52,0,74.52,Store B
T004945,P0112,8/23/2023 0:00,1,74.52,0,74.52,Store B
T004947,P0112,8/27/2023 0:00,1,74.52,0,74.52,Store B
T004942,P0112,8/13/2023 0:00,1,74.52,0,74.52,Online
T004944,P0112,8/18/2023 0:00,1,74.52,0,74.52,Store B
T004943,P0112,8/15/2023 0:00,1,74.52,0,74.52,Online
T010060,P0224,12/16/2023 0:00,2,41.43,10,74.57,Store C
T027014,P0593,5/5/2024 0:00,1,74.58,0,74.58,Online
T027015,P0593,5/7/2024 0:00,1,74.58,0,74.58,Online
T026998,P0593,4/1/2024 0:00,1,74.58,0,74.58,Store C
T027013,P0593,5/2/2024 0:00,1,74.58,0,74.58,Online
T026990,P0593,3/16/2024 0:00,1,74.58,0,74.58,Online
T027018,P0593,5/11/2024 0:00,1,74.58,0,74.58,Store B
T026991,P0593,3/17/2024 0:00,1,74.58,0,74.58,Store B
T027017,P0593,5/10/2024 0:00,1,74.58,0,74.58,Store A
T026993,P0593,3/21/2024 0:00,1,74.58,0,74.58,Store C
T027002,P0593,4/7/2024 0:00,1,74.58,0,74.58,Store C
T027004,P0593,4/11/2024 0:00,1,74.58,0,74.58,Store A
T027003,P0593,4/10/2024 0:00,1,74.58,0,74.58,Store A
T027001,P0593,4/6/2024 0:00,1,74.58,0,74.58,Online
T026996,P0593,3/28/2024 0:00,1,74.58,0,74.58,Store C
T026997,P0593,3/31/2024 0:00,1,74.58,0,74.58,Online
T027000,P0593,4/4/2024 0:00,1,74.58,0,74.58,Store B
T026995,P0593,3/23/2024 0:00,1,74.58,0,74.58,Store B
T027005,P0593,4/12/2024 0:00,1,74.58,0,74.58,Store B
T026992,P0593,3/20/2024 0:00,1,74.58,0,74.58,Online
T027008,P0593,4/17/2024 0:00,1,74.58,0,74.58,Store A
T027011,P0593,4/28/2024 0:00,1,74.58,0,74.58,Store B
T027010,P0593,4/20/2024 0:00,1,74.58,0,74.58,Store B
T027006,P0593,4/13/2024 0:00,1,74.58,0,74.58,Online
T027009,P0593,4/19/2024 0:00,1,74.58,0,74.58,Store B
T027007,P0593,4/14/2024 0:00,1,74.58,0,74.58,Store C
T029988,P0658,9/7/2023 0:00,2,37.3,0,74.6,Store A
T030010,P0658,10/30/2023 0:00,2,37.3,0,74.6,Online
T029999,P0658,9/27/2023 0:00,2,37.3,0,74.6,Store B
T029995,P0658,9/15/2023 0:00,2,37.3,0,74.6,Store C
T029994,P0658,9/14/2023 0:00,2,37.3,0,74.6,Store A
T030006,P0658,10/9/2023 0:00,2,37.3,0,74.6,Store B
T029991,P0658,9/10/2023 0:00,2,37.3,0,74.6,Store A
T030013,P0658,11/3/2023 0:00,2,37.3,0,74.6,Online
T029998,P0658,9/23/2023 0:00,2,37.3,0,74.6,Store C
T030015,P0658,11/5/2023 0:00,2,37.3,0,74.6,Store B
T030167,P0661,9/19/2023 0:00,1,82.92,10,74.63,Store C
T030161,P0661,8/10/2023 0:00,1,82.92,10,74.63,Store A
T030147,P0661,6/1/2023 0:00,1,82.92,10,74.63,Store B
T030155,P0661,6/26/2023 0:00,1,82.92,10,74.63,Store C
T025933,P0568,9/23/2024 0:00,2,41.46,10,74.63,Store A
T030169,P0661,10/13/2023 0:00,1,82.92,10,74.63,Store B
T030173,P0661,10/29/2023 0:00,1,82.92,10,74.63,Store A
T030172,P0661,10/25/2023 0:00,1,82.92,10,74.63,Store C
T030163,P0661,8/24/2023 0:00,1,82.92,10,74.63,Store C
T012400,P0277,1/10/2024 0:00,1,93.32,20,74.66,Store B
T012380,P0277,11/6/2023 0:00,1,93.32,20,74.66,Store B
T012389,P0277,11/25/2023 0:00,1,93.32,20,74.66,Online
T012408,P0277,2/6/2024 0:00,1,93.32,20,74.66,Store A
T012405,P0277,1/26/2024 0:00,1,93.32,20,74.66,Store A
T012413,P0277,3/18/2024 0:00,1,93.32,20,74.66,Store B
T012414,P0277,3/19/2024 0:00,1,93.32,20,74.66,Store B
T012387,P0277,11/22/2023 0:00,1,93.32,20,74.66,Store C
T012415,P0277,3/21/2024 0:00,1,93.32,20,74.66,Online
T012385,P0277,11/16/2023 0:00,1,93.32,20,74.66,Online
T003576,P0079,4/14/2023 0:00,2,53.34,30,74.68,Store B
